vol_id,page_seq,entity,type
uc1.32106019703807,00000619,Great Hall,LOCATION
uc1.32106019703807,00000619,Harry,PERSON
uc1.32106019703807,00000619,Ravenclaw,PERSON
uc1.32106019703807,00000619,her,PERSON
uc1.32106019703807,00000619,Flitwick,PERSON
uc1.32106019703807,00000619,his,PERSON
uc1.32106019703807,00000619,Great Hall,LOCATION
uc1.32106019703807,00000619,McGonagall,PERSON
uc1.32106019703807,00000619,Harry,PERSON
uc1.32106019703807,00000619,Potter,PERSON
uc1.32106019703807,00000619,Flitwick,PERSON
uc1.32106019703807,00000619,him,PERSON
uc1.32106019703807,00000619,Luna,PERSON
uc1.32106019703807,00000619,he,PERSON
uc1.32106019703807,00000619,Harry,PERSON
uc1.32106019703807,00000619,Slughorn,PERSON
uc1.32106019703807,00000619,Minerva,PERSON
uc1.32106019703807,00000620,him,PERSON
uc1.32106019703807,00000620,Luna,PERSON
uc1.32106019703807,00000620,Harry,PERSON
uc1.32106019703807,00000620,McGonagall,PERSON
uc1.32106019703807,00000620,Horace,PERSON
uc1.32106019703807,00000620,Slytherin House,ORGANIZATION
uc1.32106019703807,00000620,her,PERSON
uc1.32106019703807,00000620,he,PERSON
uc1.32106019703807,00000620,McGonagall,PERSON
uc1.32106019703807,00000620,Harry,PERSON
uc1.32106019703807,00000620,McGonagall,PERSON
uc1.32106019703807,00000620,He,PERSON
uc1.32106019703807,00000620,Slughorn,LOCATION
uc1.32106019703807,00000620,his,PERSON
uc1.32106019703807,00000620,Horace,PERSON
uc1.32106019703807,00000620,McGonagall,PERSON
uc1.32106019703807,00000620,him,PERSON
uc1.32106019703807,00000620,McGonagall,PERSON
uc1.32106019703807,00000620,he,PERSON
uc1.32106019703807,00000620,her,PERSON
uc1.32106019703807,00000621,him,PERSON
uc1.32106019703807,00000621,Luna,PERSON
uc1.32106019703807,00000621,Angelina Johnson,PERSON
uc1.32106019703807,00000621,Fleur,PERSON
uc1.32106019703807,00000621,Weasley,PERSON
uc1.32106019703807,00000621,Fred,PERSON
uc1.32106019703807,00000621,Potter,PERSON
uc1.32106019703807,00000621,Harry,PERSON
uc1.32106019703807,00000621,him,PERSON
uc1.32106019703807,00000621,Lupin,PERSON
uc1.32106019703807,00000621,he,PERSON
uc1.32106019703807,00000621,Great Hall,LOCATION
uc1.32106019703807,00000621,him,PERSON
uc1.32106019703807,00000621,his,PERSON
uc1.32106019703807,00000621,Harry,PERSON
uc1.32106019703807,00000621,Snape,PERSON
uc1.32106019703807,00000621,Alicia Spinnet,PERSON
uc1.32106019703807,00000621,Lovegood,PERSON
uc1.32106019703807,00000621,McGonagall,PERSON
uc1.32106019703807,00000621,Voldemort,PERSON
uc1.32106019703807,00000621,Dumbledore,PERSON
uc1.32106019703807,00000621,Harry,PERSON
uc1.32106019703807,00000621,Kingsley,PERSON
uc1.32106019703807,00000621,him,PERSON
uc1.32106019703807,00000621,Bill,PERSON
uc1.32106019703807,00000621,Harry Potter,PERSON
uc1.32106019703807,00000621,Army,ORGANIZATION
uc1.32106019703807,00000621,Katie Bell,PERSON
uc1.32106019703807,00000621,he,PERSON
uc1.32106019703807,00000621,Oliver Wood,PERSON
uc1.32106019703807,00000621,Lupin,PERSON
uc1.32106019703807,00000621,Luna,PERSON
uc1.32106019703807,00000621,Great Hall,LOCATION
uc1.32106019703807,00000621,Harry,PERSON
uc1.32106019703807,00000622,Great Hall,LOCATION
uc1.32106019703807,00000622,he,PERSON
uc1.32106019703807,00000622,She,PERSON
uc1.32106019703807,00000622,Weasley,PERSON
uc1.32106019703807,00000622,she,PERSON
uc1.32106019703807,00000622,Phoenix,LOCATION
uc1.32106019703807,00000622,Dumbledore,PERSON
uc1.32106019703807,00000622,Luna,PERSON
uc1.32106019703807,00000622,She,PERSON
uc1.32106019703807,00000622,Bill,PERSON
uc1.32106019703807,00000622,he,PERSON
uc1.32106019703807,00000622,Ginny,PERSON
uc1.32106019703807,00000622,Weasley,PERSON
uc1.32106019703807,00000622,Army,ORGANIZATION
uc1.32106019703807,00000622,Harry,PERSON
uc1.32106019703807,00000622,him,PERSON
uc1.32106019703807,00000622,Room of Requirement,MISC
uc1.32106019703807,00000622,Harry,PERSON
uc1.32106019703807,00000622,him,PERSON
uc1.32106019703807,00000622,Fred,PERSON
uc1.32106019703807,00000622,Fleur,PERSON
uc1.32106019703807,00000622,her,PERSON
uc1.32106019703807,00000622,Harry,PERSON
uc1.32106019703807,00000622,his,PERSON
uc1.32106019703807,00000622,George,PERSON
uc1.32106019703807,00000622,Phoenix,LOCATION
uc1.32106019703807,00000622,Harry,PERSON
uc1.32106019703807,00000622,her,PERSON
uc1.32106019703807,00000622,him,PERSON
uc1.32106019703807,00000622,Ginny,PERSON
uc1.32106019703807,00000622,Harry,PERSON
uc1.32106019703807,00000622,Dean,PERSON
uc1.32106019703807,00000622,George,PERSON
uc1.32106019703807,00000622,her,PERSON
uc1.32106019703807,00000622,Fred,PERSON
uc1.32106019703807,00000622,her,PERSON
uc1.32106019703807,00000622,she,PERSON
uc1.32106019703807,00000622,Weasley,PERSON
uc1.32106019703807,00000622,Harry,PERSON
uc1.32106019703807,00000622,George,PERSON
uc1.32106019703807,00000622,Dumbledore,PERSON
uc1.32106019703807,00000622,Fred,PERSON
uc1.32106019703807,00000622,Army,ORGANIZATION
uc1.32106019703807,00000623,he,PERSON
uc1.32106019703807,00000623,Harry,PERSON
uc1.32106019703807,00000623,Bill,PERSON
uc1.32106019703807,00000623,he,PERSON
uc1.32106019703807,00000623,Her,PERSON
uc1.32106019703807,00000623,him,PERSON
uc1.32106019703807,00000623,her,PERSON
uc1.32106019703807,00000623,him,PERSON
uc1.32106019703807,00000623,his,PERSON
uc1.32106019703807,00000623,his,PERSON
uc1.32106019703807,00000623,Percy,PERSON
uc1.32106019703807,00000623,Fleur,LOCATION
uc1.32106019703807,00000623,She,PERSON
uc1.32106019703807,00000623,Percy,PERSON
uc1.32106019703807,00000623,her,PERSON
uc1.32106019703807,00000623,her,PERSON
uc1.32106019703807,00000623,Ginny,PERSON
uc1.32106019703807,00000623,she,PERSON
uc1.32106019703807,00000623,Weasleys,MISC
uc1.32106019703807,00000623,his,PERSON
uc1.32106019703807,00000623,he,PERSON
uc1.32106019703807,00000623,Ginny,PERSON
uc1.32106019703807,00000623,Percy,PERSON
uc1.32106019703807,00000623,He,PERSON
uc1.32106019703807,00000623,she,PERSON
uc1.32106019703807,00000623,SEVERUS SNAPE,PERSON
uc1.32106019703807,00000623,Harry,PERSON
uc1.32106019703807,00000624,Fred,PERSON
uc1.32106019703807,00000624,his,PERSON
uc1.32106019703807,00000624,Perce,PERSON
uc1.32106019703807,00000624,Weasley,PERSON
uc1.32106019703807,00000624,George,PERSON
uc1.32106019703807,00000624,She,PERSON
uc1.32106019703807,00000624,Ginny,PERSON
uc1.32106019703807,00000624,Aberforth,PERSON
uc1.32106019703807,00000624,Percy,PERSON
uc1.32106019703807,00000624,he,PERSON
uc1.32106019703807,00000624,her,PERSON
uc1.32106019703807,00000624,Percy,PERSON
uc1.32106019703807,00000624,he,PERSON
uc1.32106019703807,00000624,his,PERSON
uc1.32106019703807,00000624,his,PERSON
uc1.32106019703807,00000624,Fleur,PERSON
uc1.32106019703807,00000624,George,PERSON
uc1.32106019703807,00000624,Fred,PERSON
uc1.32106019703807,00000624,his,PERSON
uc1.32106019703807,00000624,Weasley,PERSON
uc1.32106019703807,00000624,his,PERSON
uc1.32106019703807,00000624,his,PERSON
uc1.32106019703807,00000624,Percy,PERSON
uc1.32106019703807,00000624,Weasley,PERSON
uc1.32106019703807,00000624,Percy,PERSON
uc1.32106019703807,00000624,Fred,PERSON
uc1.32106019703807,00000624,Bill,PERSON
uc1.32106019703807,00000624,his,PERSON
uc1.32106019703807,00000624,his,PERSON
uc1.32106019703807,00000624,Percy,PERSON
uc1.32106019703807,00000624,Fred,PERSON
uc1.32106019703807,00000624,Percy,PERSON
uc1.32106019703807,00000624,George,PERSON
uc1.32106019703807,00000624,Ministry,ORGANIZATION
uc1.32106019703807,00000624,he,PERSON
uc1.32106019703807,00000624,Percy,PERSON
uc1.32106019703807,00000624,Hogwarts,ORGANIZATION
uc1.32106019703807,00000625,Weasley,PERSON
uc1.32106019703807,00000625,Harry,PERSON
uc1.32106019703807,00000625,Great Hall,LOCATION
uc1.32106019703807,00000625,Weasley,PERSON
uc1.32106019703807,00000625,Nagini,PERSON
uc1.32106019703807,00000625,his,PERSON
uc1.32106019703807,00000625,Room of Requirement,MISC
uc1.32106019703807,00000625,Harry,PERSON
uc1.32106019703807,00000625,she,PERSON
uc1.32106019703807,00000625,his,PERSON
uc1.32106019703807,00000625,her,PERSON
uc1.32106019703807,00000625,Hermione,PERSON
uc1.32106019703807,00000625,Lupin,PERSON
uc1.32106019703807,00000625,Ginny,PERSON
uc1.32106019703807,00000625,He,PERSON
uc1.32106019703807,00000625,Ginny,PERSON
uc1.32106019703807,00000625,Molly,PERSON
uc1.32106019703807,00000625,Ginny,PERSON
uc1.32106019703807,00000625,she,PERSON
uc1.32106019703807,00000625,Weasley,PERSON
uc1.32106019703807,00000625,Harry,PERSON
uc1.32106019703807,00000625,Ginny,PERSON
uc1.32106019703807,00000625,his,PERSON
uc1.32106019703807,00000625,she,PERSON
uc1.32106019703807,00000625,Lupin,PERSON
uc1.32106019703807,00000625,Ginny,PERSON
uc1.32106019703807,00000625,Ron,PERSON
uc1.32106019703807,00000625,He,PERSON
uc1.32106019703807,00000626,her,PERSON
uc1.32106019703807,00000626,Filch,PERSON
uc1.32106019703807,00000626,Hermione,PERSON
uc1.32106019703807,00000626,Ernie Macmillan,PERSON
uc1.32106019703807,00000626,Phoenix,LOCATION
uc1.32106019703807,00000626,Harry,PERSON
uc1.32106019703807,00000626,McGonagall,PERSON
uc1.32106019703807,00000626,Hufflepuff,PERSON
uc1.32106019703807,00000626,Firenze,LOCATION
uc1.32106019703807,00000626,he,PERSON
uc1.32106019703807,00000626,House,ORGANIZATION
uc1.32106019703807,00000626,Great Hall,LOCATION
uc1.32106019703807,00000626,Ron,PERSON
uc1.32106019703807,00000626,HOGWARTS,ORGANIZATION
uc1.32106019703807,00000626,House,ORGANIZATION
uc1.32106019703807,00000627,his,PERSON
uc1.32106019703807,00000627,McGonagall,PERSON
uc1.32106019703807,00000627,Hermione,PERSON
uc1.32106019703807,00000627,his,PERSON
uc1.32106019703807,00000627,he,PERSON
uc1.32106019703807,00000627,Gryffindors,LOCATION
uc1.32106019703807,00000627,Snape,PERSON
uc1.32106019703807,00000627,Ron,PERSON
uc1.32106019703807,00000627,McGonagall,PERSON
uc1.32106019703807,00000627,McGonagall,PERSON
uc1.32106019703807,00000627,her,PERSON
uc1.32106019703807,00000627,He,PERSON
uc1.32106019703807,00000627,Hogwarts,ORGANIZATION
uc1.32106019703807,00000627,McGonagall,PERSON
uc1.32106019703807,00000627,Harry,PERSON
uc1.32106019703807,00000627,Slytherin,LOCATION
uc1.32106019703807,00000628,Harry Potter,PERSON
uc1.32106019703807,00000628,House,ORGANIZATION
uc1.32106019703807,00000628,Slytherin,MISC
uc1.32106019703807,00000628,him,PERSON
uc1.32106019703807,00000628,she,PERSON
uc1.32106019703807,00000628,Harry,PERSON
uc1.32106019703807,00000628,Harry Potter,PERSON
uc1.32106019703807,00000628,Potter,PERSON
uc1.32106019703807,00000628,Harry,PERSON
uc1.32106019703807,00000628,he,PERSON
uc1.32106019703807,00000628,Slytherin,LOCATION
uc1.32106019703807,00000628,Harry,PERSON
uc1.32106019703807,00000628,Harry,PERSON
uc1.32106019703807,00000628,Ravenclaws,MISC
uc1.32106019703807,00000628,McGonagall,PERSON
uc1.32106019703807,00000628,him,PERSON
uc1.32106019703807,00000628,Hufflepuffs,PERSON
uc1.32106019703807,00000628,Harry,PERSON
uc1.32106019703807,00000628,McGonagall,PERSON
uc1.32106019703807,00000628,Filch,PERSON
uc1.32106019703807,00000628,Voldemort,PERSON
uc1.32106019703807,00000628,Harry,PERSON
uc1.32106019703807,00000628,Ravenclaws,PERSON
uc1.32106019703807,00000628,Harry Potter,PERSON
uc1.32106019703807,00000628,he,PERSON
uc1.32106019703807,00000628,Pansy Parkinson,PERSON
uc1.32106019703807,00000628,him,PERSON
uc1.32106019703807,00000628,Hufflepuffs,PERSON
uc1.32106019703807,00000629,he,PERSON
uc1.32106019703807,00000629,he,PERSON
uc1.32106019703807,00000629,Weasley,PERSON
uc1.32106019703807,00000629,him,PERSON
uc1.32106019703807,00000629,his,PERSON
uc1.32106019703807,00000629,McGonagall,PERSON
uc1.32106019703807,00000629,Harry,PERSON
uc1.32106019703807,00000629,George,PERSON
uc1.32106019703807,00000629,Phoenix,LOCATION
uc1.32106019703807,00000629,Weasley,PERSON
uc1.32106019703807,00000629,Harry,PERSON
uc1.32106019703807,00000629,Hogwarts,ORGANIZATION
uc1.32106019703807,00000629,he,PERSON
uc1.32106019703807,00000629,Ron,PERSON
uc1.32106019703807,00000629,Fred,PERSON
uc1.32106019703807,00000629,Creevey,PERSON
uc1.32106019703807,00000629,He,PERSON
uc1.32106019703807,00000629,he,PERSON
uc1.32106019703807,00000629,midnight,TIME
uc1.32106019703807,00000629,McGonagall,PERSON
uc1.32106019703807,00000629,Hermione,PERSON
uc1.32106019703807,00000629,McGonagall,PERSON
uc1.32106019703807,00000629,Kingsley,PERSON
uc1.32106019703807,00000629,Kingsley,PERSON
uc1.32106019703807,00000630,he,PERSON
uc1.32106019703807,00000630,House,ORGANIZATION
uc1.32106019703807,00000630,his,PERSON
uc1.32106019703807,00000630,Ron,PERSON
uc1.32106019703807,00000630,Room of Requirement,MISC
uc1.32106019703807,00000630,Hermione,PERSON
uc1.32106019703807,00000630,his,PERSON
uc1.32106019703807,00000630,Alecto Carrow,PERSON
uc1.32106019703807,00000630,Great Hall,LOCATION
uc1.32106019703807,00000630,him,PERSON
uc1.32106019703807,00000630,He,PERSON
uc1.32106019703807,00000630,Ravenclaw Tower,LOCATION
uc1.32106019703807,00000630,Ravenclaw,PERSON
uc1.32106019703807,00000630,He,PERSON
uc1.32106019703807,00000630,Hermione,PERSON
uc1.32106019703807,00000630,Slytherin,LOCATION
uc1.32106019703807,00000630,his,PERSON
uc1.32106019703807,00000630,He,PERSON
uc1.32106019703807,00000630,Voldemort,PERSON
uc1.32106019703807,00000630,he,PERSON
uc1.32106019703807,00000630,his,PERSON
uc1.32106019703807,00000630,his,PERSON
uc1.32106019703807,00000630,his,PERSON
uc1.32106019703807,00000630,him,PERSON
uc1.32106019703807,00000630,Voldemort,PERSON
uc1.32106019703807,00000630,He,PERSON
uc1.32106019703807,00000630,He,PERSON
uc1.32106019703807,00000630,his,PERSON
uc1.32106019703807,00000630,he,PERSON
uc1.32106019703807,00000630,Voldemort,PERSON
uc1.32106019703807,00000630,Harry,PERSON
uc1.32106019703807,00000630,his,PERSON
uc1.32106019703807,00000630,he,PERSON
uc1.32106019703807,00000630,Ron,PERSON
uc1.32106019703807,00000630,he,PERSON
uc1.32106019703807,00000630,Ron,PERSON
uc1.32106019703807,00000630,Potter,PERSON
uc1.32106019703807,00000630,He,PERSON
uc1.32106019703807,00000630,his,PERSON
uc1.32106019703807,00000630,Voldemort,PERSON
uc1.32106019703807,00000631,him,PERSON
uc1.32106019703807,00000631,Gryffindor Tower,LOCATION
uc1.32106019703807,00000631,his,PERSON
uc1.32106019703807,00000631,He,PERSON
uc1.32106019703807,00000631,Ravenclaw Tower,LOCATION
uc1.32106019703807,00000631,Harry,PERSON
uc1.32106019703807,00000631,his,PERSON
uc1.32106019703807,00000631,Harry,PERSON
uc1.32106019703807,00000631,her,PERSON
uc1.32106019703807,00000631,He,PERSON
uc1.32106019703807,00000631,him,PERSON
uc1.32106019703807,00000631,his,PERSON
uc1.32106019703807,00000631,Nick,PERSON
uc1.32106019703807,00000631,Nick,PERSON
uc1.32106019703807,00000631,he,PERSON
uc1.32106019703807,00000631,Harry,PERSON
uc1.32106019703807,00000631,his,PERSON
uc1.32106019703807,00000631,Harry,PERSON
uc1.32106019703807,00000631,Nick,PERSON
uc1.32106019703807,00000631,Nick,PERSON
uc1.32106019703807,00000631,Harry,PERSON
uc1.32106019703807,00000631,NICK,PERSON
uc1.32106019703807,00000631,she,PERSON
uc1.32106019703807,00000631,Nick,PERSON
uc1.32106019703807,00000631,Gray Lady,MISC
uc1.32106019703807,00000631,he,PERSON
uc1.32106019703807,00000631,Zacharias Smith,PERSON
uc1.32106019703807,00000631,he,PERSON
uc1.32106019703807,00000632,Nick,PERSON
uc1.32106019703807,00000632,him,PERSON
uc1.32106019703807,00000632,She,PERSON
uc1.32106019703807,00000632,her,PERSON
uc1.32106019703807,00000632,Nick,PERSON
uc1.32106019703807,00000632,her,PERSON
uc1.32106019703807,00000632,he,PERSON
uc1.32106019703807,00000632,she,PERSON
uc1.32106019703807,00000632,Her,PERSON
uc1.32106019703807,00000632,he,PERSON
uc1.32106019703807,00000632,she,PERSON
uc1.32106019703807,00000632,her,PERSON
uc1.32106019703807,00000632,he,PERSON
uc1.32106019703807,00000632,Harry,PERSON
uc1.32106019703807,00000632,Harry,PERSON
uc1.32106019703807,00000632,her,PERSON
uc1.32106019703807,00000632,He,PERSON
uc1.32106019703807,00000632,his,PERSON
uc1.32106019703807,00000632,He,PERSON
uc1.32106019703807,00000632,she,PERSON
uc1.32106019703807,00000632,her,PERSON
uc1.32106019703807,00000632,Harry,PERSON
uc1.32106019703807,00000632,she,PERSON
uc1.32106019703807,00000632,his,PERSON
uc1.32106019703807,00000632,he,PERSON
uc1.32106019703807,00000632,her,PERSON
uc1.32106019703807,00000632,Harry,PERSON
uc1.32106019703807,00000632,she,PERSON
uc1.32106019703807,00000632,her,PERSON
uc1.32106019703807,00000632,him,PERSON
uc1.32106019703807,00000632,him,PERSON
uc1.32106019703807,00000632,Harry,PERSON
uc1.32106019703807,00000632,She,PERSON
uc1.32106019703807,00000632,her,PERSON
uc1.32106019703807,00000632,he,PERSON
uc1.32106019703807,00000633,him,PERSON
uc1.32106019703807,00000633,she,PERSON
uc1.32106019703807,00000633,she,PERSON
uc1.32106019703807,00000633,She,PERSON
uc1.32106019703807,00000633,he,PERSON
uc1.32106019703807,00000633,she,PERSON
uc1.32106019703807,00000633,Hogwarts,ORGANIZATION
uc1.32106019703807,00000633,Harry,PERSON
uc1.32106019703807,00000633,She,PERSON
uc1.32106019703807,00000633,Voldemort,PERSON
uc1.32106019703807,00000633,She,PERSON
uc1.32106019703807,00000633,Hogwarts,ORGANIZATION
uc1.32106019703807,00000633,she,PERSON
uc1.32106019703807,00000633,her,PERSON
uc1.32106019703807,00000633,Voldemort,PERSON
uc1.32106019703807,00000633,Helena Ravenclaw,PERSON
uc1.32106019703807,00000633,Harry,PERSON
uc1.32106019703807,00000633,Dumbledore,PERSON
uc1.32106019703807,00000633,her,PERSON
uc1.32106019703807,00000633,she,PERSON
uc1.32106019703807,00000633,her,PERSON
uc1.32106019703807,00000633,Her,PERSON
uc1.32106019703807,00000633,she,PERSON
uc1.32106019703807,00000633,her,PERSON
uc1.32106019703807,00000633,Flitwick,PERSON
uc1.32106019703807,00000633,she,PERSON
uc1.32106019703807,00000633,Voldemort,PERSON
uc1.32106019703807,00000633,Harry,PERSON
uc1.32106019703807,00000634,She,PERSON
uc1.32106019703807,00000634,her,PERSON
uc1.32106019703807,00000634,her,PERSON
uc1.32106019703807,00000634,Helena Ravenclaw,PERSON
uc1.32106019703807,00000634,she,PERSON
uc1.32106019703807,00000634,he,PERSON
uc1.32106019703807,00000634,He,PERSON
uc1.32106019703807,00000634,she,PERSON
uc1.32106019703807,00000634,his,PERSON
uc1.32106019703807,00000634,he,PERSON
uc1.32106019703807,00000634,he,PERSON
uc1.32106019703807,00000634,he,PERSON
uc1.32106019703807,00000634,he,PERSON
uc1.32106019703807,00000634,her,PERSON
uc1.32106019703807,00000634,He,PERSON
uc1.32106019703807,00000634,she,PERSON
uc1.32106019703807,00000634,He,PERSON
uc1.32106019703807,00000634,her,PERSON
uc1.32106019703807,00000634,his,PERSON
uc1.32106019703807,00000634,he,PERSON
uc1.32106019703807,00000634,She,PERSON
uc1.32106019703807,00000634,his,PERSON
uc1.32106019703807,00000634,Gray Lady,LOCATION
uc1.32106019703807,00000634,he,PERSON
uc1.32106019703807,00000634,he,PERSON
uc1.32106019703807,00000634,her,PERSON
uc1.32106019703807,00000634,Harry,PERSON
uc1.32106019703807,00000634,he,PERSON
uc1.32106019703807,00000634,him,PERSON
uc1.32106019703807,00000634,she,PERSON
uc1.32106019703807,00000634,She,PERSON
uc1.32106019703807,00000634,she,PERSON
uc1.32106019703807,00000634,she,PERSON
uc1.32106019703807,00000634,He,PERSON
uc1.32106019703807,00000634,She,PERSON
uc1.32106019703807,00000634,Baron,PERSON
uc1.32106019703807,00000634,Hogwarts,LOCATION
uc1.32106019703807,00000634,she,PERSON
uc1.32106019703807,00000634,he,PERSON
uc1.32106019703807,00000634,he,PERSON
uc1.32106019703807,00000635,Harry,PERSON
uc1.32106019703807,00000635,Albania,LOCATION
uc1.32106019703807,00000635,him,PERSON
uc1.32106019703807,00000635,he,PERSON
uc1.32106019703807,00000635,she,PERSON
uc1.32106019703807,00000635,Harry,PERSON
uc1.32106019703807,00000635,Flitwick,PERSON
uc1.32106019703807,00000635,Albanian,MISC
uc1.32106019703807,00000635,Voldemort,PERSON
uc1.32106019703807,00000635,Riddle,PERSON
uc1.32106019703807,00000635,Hogwarts,ORGANIZATION
uc1.32106019703807,00000635,Helena Ravenclaw,PERSON
uc1.32106019703807,00000635,he,PERSON
uc1.32106019703807,00000635,Voldemort,PERSON
uc1.32106019703807,00000635,she,PERSON
uc1.32106019703807,00000635,He,PERSON
uc1.32106019703807,00000635,he,PERSON
uc1.32106019703807,00000635,Borgin,LOCATION
uc1.32106019703807,00000635,his,PERSON
uc1.32106019703807,00000635,her,PERSON
uc1.32106019703807,00000635,Dumbledore,PERSON
uc1.32106019703807,00000635,He,PERSON
uc1.32106019703807,00000635,Tom Riddle,PERSON
uc1.32106019703807,00000635,he,PERSON
uc1.32106019703807,00000635,Harry,PERSON
uc1.32106019703807,00000635,He,PERSON
uc1.32106019703807,00000635,Albania,LOCATION
uc1.32106019703807,00000635,Burkes,ORGANIZATION
uc1.32106019703807,00000635,she,PERSON
uc1.32106019703807,00000635,She,PERSON
uc1.32106019703807,00000635,He,PERSON
uc1.32106019703807,00000635,Harry,PERSON
uc1.32106019703807,00000636,Voldemort,PERSON
uc1.32106019703807,00000636,his,PERSON
uc1.32106019703807,00000636,Dumbledore,PERSON
uc1.32106019703807,00000636,he,PERSON
uc1.32106019703807,00000636,Harry,PERSON
uc1.32106019703807,00000636,his,PERSON
uc1.32106019703807,00000636,Harry,PERSON
uc1.32106019703807,00000636,he,PERSON
uc1.32106019703807,00000636,Harry,PERSON
uc1.32106019703807,00000636,he,PERSON
uc1.32106019703807,00000636,he,PERSON
uc1.32106019703807,00000636,Harry,PERSON
uc1.32106019703807,00000636,he,PERSON
uc1.32106019703807,00000636,Fang,PERSON
uc1.32106019703807,00000636,Hogwarts Castle,LOCATION
uc1.32106019703807,00000636,him,PERSON
uc1.32106019703807,00000636,him,PERSON
uc1.32106019703807,00000636,he,PERSON
uc1.32106019703807,00000636,He,PERSON
uc1.32106019703807,00000636,his,PERSON
uc1.32106019703807,00000636,he,PERSON
uc1.32106019703807,00000636,his,PERSON
uc1.32106019703807,00000636,Harry,PERSON
uc1.32106019703807,00000636,he,PERSON
uc1.32106019703807,00000636,Tom Riddle,PERSON
uc1.32106019703807,00000636,her,PERSON
uc1.32106019703807,00000636,Ravenclaw Tower,LOCATION
uc1.32106019703807,00000636,He,PERSON
uc1.32106019703807,00000636,midnight,TIME
uc1.32106019703807,00000636,his,PERSON
uc1.32106019703807,00000636,he,PERSON
uc1.32106019703807,00000636,Harry,PERSON
uc1.32106019703807,00000636,he,PERSON
uc1.32106019703807,00000636,Dumbledore,PERSON
uc1.32106019703807,00000637,Harry,PERSON
uc1.32106019703807,00000637,Fang,PERSON
uc1.32106019703807,00000637,Yeh,PERSON
uc1.32106019703807,00000637,Potter,PERSON
uc1.32106019703807,00000637,Harry,PERSON
uc1.32106019703807,00000637,Hagrid,PERSON
uc1.32106019703807,00000637,Harry,PERSON
uc1.32106019703807,00000637,Hagrid,PERSON
uc1.32106019703807,00000637,Hagrid,PERSON
uc1.32106019703807,00000637,Hagrid,PERSON
uc1.32106019703807,00000637,Harry,PERSON
uc1.32106019703807,00000637,Harry,PERSON
uc1.32106019703807,00000637,Ron,PERSON
uc1.32106019703807,00000637,Grawpy,PERSON
uc1.32106019703807,00000637,Hagrid,PERSON
uc1.32106019703807,00000637,his,PERSON
uc1.32106019703807,00000637,he,PERSON
uc1.32106019703807,00000637,him,PERSON
uc1.32106019703807,00000637,Ron,PERSON
uc1.32106019703807,00000637,him,PERSON
uc1.32106019703807,00000637,Fang,PERSON
uc1.32106019703807,00000637,Fang,PERSON
uc1.32106019703807,00000637,he,PERSON
uc1.32106019703807,00000637,Harry,PERSON
uc1.32106019703807,00000637,He,PERSON
uc1.32106019703807,00000637,Hermione,PERSON
uc1.32106019703807,00000637,he,PERSON
uc1.32106019703807,00000638,he,PERSON
uc1.32106019703807,00000638,Harry,PERSON
uc1.32106019703807,00000638,Neville,PERSON
uc1.32106019703807,00000638,Harry,PERSON
uc1.32106019703807,00000638,He,PERSON
uc1.32106019703807,00000638,him,PERSON
uc1.32106019703807,00000638,Ravenclaw Tower,LOCATION
uc1.32106019703807,00000638,he,PERSON
uc1.32106019703807,00000638,Xenophilius,PERSON
uc1.32106019703807,00000638,Hagrid,PERSON
uc1.32106019703807,00000638,He,PERSON
uc1.32106019703807,00000638,Rowena Ravenclaw,PERSON
uc1.32106019703807,00000638,he,PERSON
uc1.32106019703807,00000638,Neville,PERSON
uc1.32106019703807,00000638,him,PERSON
uc1.32106019703807,00000638,Tom Riddle,PERSON
uc1.32106019703807,00000638,Voldemort,PERSON
uc1.32106019703807,00000638,Harry,PERSON
uc1.32106019703807,00000638,him,PERSON
uc1.32106019703807,00000638,Dumbledore,PERSON
uc1.32106019703807,00000638,he,PERSON
uc1.32106019703807,00000638,Flitwick,PERSON
uc1.32106019703807,00000638,Dumbledore,PERSON
uc1.32106019703807,00000638,he,PERSON
uc1.32106019703807,00000638,he,PERSON
uc1.32106019703807,00000638,his,PERSON
uc1.32106019703807,00000638,Harry,PERSON
uc1.32106019703807,00000638,Harry,PERSON
uc1.32106019703807,00000638,her,PERSON
uc1.32106019703807,00000638,Fang,PERSON
uc1.32106019703807,00000638,Hogwarts Castle,ORGANIZATION
uc1.32106019703807,00000638,he,PERSON
uc1.32106019703807,00000638,Harry,PERSON
uc1.32106019703807,00000638,He,PERSON
uc1.32106019703807,00000638,his,PERSON
uc1.32106019703807,00000638,Harry,PERSON
uc1.32106019703807,00000639,he,PERSON
uc1.32106019703807,00000639,Harry,PERSON
uc1.32106019703807,00000639,his,PERSON
uc1.32106019703807,00000639,Fred,PERSON
uc1.32106019703807,00000639,his,PERSON
uc1.32106019703807,00000639,her,PERSON
uc1.32106019703807,00000639,Norris,PERSON
uc1.32106019703807,00000639,Lee Jordan,PERSON
uc1.32106019703807,00000639,He,PERSON
uc1.32106019703807,00000639,Harry,PERSON
uc1.32106019703807,00000639,his,PERSON
uc1.32106019703807,00000639,Fred,PERSON
uc1.32106019703807,00000639,Harry,PERSON
uc1.32106019703807,00000639,Harry,PERSON
uc1.32106019703807,00000639,him,PERSON
uc1.32106019703807,00000639,Cadogan,PERSON
uc1.32106019703807,00000639,Hagrid,PERSON
uc1.32106019703807,00000639,Harry Potter,PERSON
uc1.32106019703807,00000639,Hannah Abbott,PERSON
